tempo,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc_delta1,mfcc_delta2,mfcc_delta3,mfcc_delta4,mfcc_delta5,mfcc_delta6,mfcc_delta7,mfcc_delta8,mfcc_delta9,mfcc_delta10,mfcc_delta11,mfcc_delta12,mfcc_delta13,mfcc_delta14,mfcc_delta15,mfcc_delta16,mfcc_delta17,mfcc_delta18,mfcc_delta19,mfcc_delta20,tonnetz1,tonnetz2,tonnetz3,tonnetz4,tonnetz5,tonnetz6,tonnetz7,tonnetz8,tonnetz9,tonnetz10,spectral_contrast1,spectral_contrast2,spectral_contrast3,spectral_contrast4,spectral_contrast5,spectral_contrast6,spectral_contrast7,spectral_contrast8,spectral_contrast9,spectral_contrast10,spectral_contrast11,spectral_contrast12,spectral_contrast13,filename_label,manele
99.38401442,0.38402838,0.36389226,0.4528623,0.4923298,0.6631195,0.49270648,0.39849287,0.3691358,0.40624464,0.4115053,0.39709282,0.49035385,0.28233114,2955.260727,2933.239061,6529.954108,0.120187269,-24.096262,67.42589,7.166055,13.704066,5.976748,6.9234853,10.185058,7.9013042,-1.8898181,6.4745107,0.57108456,1.5866923,1.4148067,4.1718445,-2.0957894,3.283834,-2.0453901,1.9424546,0.65557396,5.1988034,0.000745965,-3.96e-05,-0.000751239,-0.000100734,0.000348887,0.000330512,-0.000318125,-0.000204044,0.000299394,-1.31e-05,-8.25e-05,-9.89e-05,-4.24e-06,0.000283903,-0.000109128,-0.00017266,6.81e-05,1.87e-05,0.000125408,-0.000122369,0.03949345,-0.014351974,0.040222031,0.033768015,0.005725207,-8.57e-05,18.77046466,14.78260126,16.36947569,16.70296745,16.69744899,17.16378464,46.051581,1.0
151.9990809,0.34212068,0.32989538,0.44399098,0.36835432,0.50013286,0.50825405,0.38047117,0.4302737,0.4644873,0.5042848,0.3870345,0.34939036,0.23588797,2679.12972,2719.138231,5835.888316,0.113386168,-30.500992,75.08791,0.61865634,18.369877,6.4612164,8.262024,3.289255,8.097424,-5.2586503,7.317768,3.7979033,1.3320564,0.25673157,3.5625548,-4.1486297,2.2130375,-1.7568513,1.24076,-1.1829895,3.7527556,0.001442637,0.000923192,-0.000308228,-0.000144857,-0.000177587,-0.000409013,-9.02e-05,-0.000141388,-0.000434899,-0.000165746,-5.03e-05,-0.0002756,-0.000154886,-3.8e-05,-0.000134069,6.84e-05,0.00032348,0.000267765,0.00015408,-3.7e-05,0.049835534,0.024658108,-0.051791801,0.002037743,0.001127395,-0.000907475,18.48738849,14.7840229,17.82572398,17.40488782,17.90019682,18.04244008,47.02169119,1.0
172.265625,0.4283922,0.44229937,0.47685328,0.42211267,0.4455727,0.46764183,0.57206273,0.46578875,0.40171513,0.49718955,0.49564126,0.52819306,0.24285199,1025.980845,1528.029472,2072.810564,0.031124676,-177.57402,141.4367,17.737028,16.88625,7.8278794,11.123082,0.038570687,5.748058,0.09681481,2.9163013,-0.3820773,-0.9717054,-2.1472015,1.5227764,1.0911108,2.1296575,-1.5318434,-1.308585,-1.8226142,0.7610481,-0.041119576,-0.027560784,0.001604771,0.006249934,0.004510451,0.001693708,-0.000441265,-0.00232259,0.001294157,0.003262052,0.001874065,0.001685889,-0.00018586,4.46e-05,0.002612094,0.002821207,0.001629751,0.000429901,0.000226776,2.45e-05,0.026034834,0.019207878,0.03852432,0.016727266,0.018695775,0.011126512,21.25215808,15.20401768,17.19654095,17.51120471,17.99368696,16.93007842,48.54871691,0.0
89.10290948,0.40064937,0.29165015,0.37371916,0.3220378,0.5670926,0.30829915,0.22919993,0.24356323,0.3014387,0.4895126,0.25891086,0.31731412,0.11329527,2341.521105,2460.581608,4979.835417,0.105983893,-145.42308,83.00654,7.1451025,35.932693,0.09693979,-1.6497376,-5.076691,-4.6303315,-11.24883,-3.4335961,-6.474908,-2.003332,-4.157884,-1.5330113,-5.8609924,-2.5542767,-5.7169523,0.48462892,-9.014725,-2.9448454,1.02e-08,0.0,1.59e-10,1.91e-09,0.0,-8.77e-10,4.78e-10,2.23e-09,1.83e-09,-1.2e-09,-9.57e-10,-1.28e-09,3.99e-11,6.78e-10,1.59e-10,9.57e-10,-1.59e-10,4.78e-10,-3.19e-10,-2.39e-10,0.106058625,0.010340987,-0.044694694,0.080468682,0.00023542,-0.003319988,21.96248973,16.57364247,21.62200623,21.61913296,21.09507669,21.14276714,47.86319816,0.0
117.4538352,0.39113855,0.31469765,0.35318753,0.40013483,0.5806088,0.51054806,0.40177974,0.36611342,0.3832584,0.4421983,0.34274933,0.4083815,0.25956556,1470.803963,1766.536705,2979.207211,0.058969322,-117.93389,125.5732,-7.540683,21.927301,7.932418,2.183049,5.3037677,8.566459,-4.9102592,16.593565,-0.9159369,6.0042963,3.4148903,2.3340752,-0.34828687,1.6679603,-4.2003355,5.3975983,0.076453015,3.5203943,-2.93e-09,1.46e-09,-2.38e-09,-1.83e-10,-1.37e-09,-1.83e-10,-2.2e-09,2.01e-09,1.83e-10,-9.15e-11,3.66e-10,-1.37e-10,4.58e-10,1.74e-09,9.15e-10,-5.95e-10,2.75e-10,-1.83e-10,-1.1e-09,9.15e-10,0.03362878,0.006711042,-0.042344796,0.074800494,0.005297176,0.00368015,19.73256648,14.48333582,17.99371382,17.39334141,19.18610652,22.60507046,51.36802764,0.0
172.265625,0.4283922,0.44229937,0.47685328,0.42211267,0.4455727,0.46764183,0.57206273,0.46578875,0.40171513,0.49718955,0.49564126,0.52819306,0.24285199,1025.980845,1528.029472,2072.810564,0.031124676,-177.57402,141.4367,17.737028,16.88625,7.8278794,11.123082,0.038570687,5.748058,0.09681481,2.9163013,-0.3820773,-0.9717054,-2.1472015,1.5227764,1.0911108,2.1296575,-1.5318434,-1.308585,-1.8226142,0.7610481,-0.041119576,-0.027560784,0.001604771,0.006249934,0.004510451,0.001693708,-0.000441265,-0.00232259,0.001294157,0.003262052,0.001874065,0.001685889,-0.00018586,4.46e-05,0.002612094,0.002821207,0.001629751,0.000429901,0.000226776,2.45e-05,0.026034834,0.019207878,0.03852432,0.016727266,0.018695775,0.011126512,21.25215808,15.20401768,17.19654095,17.51120471,17.99368696,16.93007842,48.54871691,0.0
89.10290948,0.40064937,0.29165015,0.37371916,0.3220378,0.5670926,0.30829915,0.22919993,0.24356323,0.3014387,0.4895126,0.25891086,0.31731412,0.11329527,2341.521105,2460.581608,4979.835417,0.105983893,-145.42308,83.00654,7.1451025,35.932693,0.09693979,-1.6497376,-5.076691,-4.6303315,-11.24883,-3.4335961,-6.474908,-2.003332,-4.157884,-1.5330113,-5.8609924,-2.5542767,-5.7169523,0.48462892,-9.014725,-2.9448454,1.02e-08,0.0,1.59e-10,1.91e-09,0.0,-8.77e-10,4.78e-10,2.23e-09,1.83e-09,-1.2e-09,-9.57e-10,-1.28e-09,3.99e-11,6.78e-10,1.59e-10,9.57e-10,-1.59e-10,4.78e-10,-3.19e-10,-2.39e-10,0.106058625,0.010340987,-0.044694694,0.080468682,0.00023542,-0.003319988,21.96248973,16.57364247,21.62200623,21.61913296,21.09507669,21.14276714,47.86319816,0.0
117.4538352,0.39113855,0.31469765,0.35318753,0.40013483,0.5806088,0.51054806,0.40177974,0.36611342,0.3832584,0.4421983,0.34274933,0.4083815,0.25956556,1470.803963,1766.536705,2979.207211,0.058969322,-117.93389,125.5732,-7.540683,21.927301,7.932418,2.183049,5.3037677,8.566459,-4.9102592,16.593565,-0.9159369,6.0042963,3.4148903,2.3340752,-0.34828687,1.6679603,-4.2003355,5.3975983,0.076453015,3.5203943,-2.93e-09,1.46e-09,-2.38e-09,-1.83e-10,-1.37e-09,-1.83e-10,-2.2e-09,2.01e-09,1.83e-10,-9.15e-11,3.66e-10,-1.37e-10,4.58e-10,1.74e-09,9.15e-10,-5.95e-10,2.75e-10,-1.83e-10,-1.1e-09,9.15e-10,0.03362878,0.006711042,-0.042344796,0.074800494,0.005297176,0.00368015,19.73256648,14.48333582,17.99371382,17.39334141,19.18610652,22.60507046,51.36802764,0.0
112.3471467,0.37527424,0.47066778,0.41964936,0.48781732,0.38037696,0.33975944,0.39816028,0.3799615,0.43103474,0.3246151,0.33537433,0.37384987,0.18007623,2638.256395,2757.357449,5905.281082,0.106842912,-70.816925,74.95482,7.1446223,20.664503,6.0814266,6.8996525,-0.9231522,4.9623713,-2.558476,6.5139937,0.7984618,7.741333,-0.57757616,0.8601454,0.11541353,2.621808,-2.900004,4.666848,-2.161979,-0.17012268,0.0,5.55e-10,-1.11e-09,4.03e-09,-1.11e-09,0.0,-1.81e-09,-9.72e-10,-6.25e-10,-8.33e-10,-5.55e-10,4.17e-10,3.47e-10,-2.01e-09,-4.17e-10,-2.08e-10,3.82e-10,-1.15e-09,5.55e-10,-3.47e-10,-0.037473258,-0.052136179,-0.011359698,0.000953092,0.017742017,0.014841557,17.64713282,14.79823937,18.26519929,17.78459518,18.08608562,18.03515279,47.42812968,1.0
117.45383522727272,0.33851993,0.30115095,0.3502602,0.3338253,0.333349,0.37055334,0.33581457,0.4278187,0.3563985,0.4078405,0.407984,0.33582172,0.18174699,2055.0543930321915,2392.595027429202,4510.659028292324,0.0770674983308363,-118.58733,95.51681,7.2388606,17.677534,6.0398192,4.7407365,-3.4241345,-1.5990722,-7.292416,-0.17808205,-2.1838813,1.3314018,-0.72916645,-0.16174728,-3.3249269,3.7539465,-1.2503111,1.606109,0.2997637,0.9026796,0.007855398,0.0029809182,-0.00042151177,0.00089655555,-7.288894e-05,0.00033926524,-0.00011135999,0.00017620959,9.154143e-05,0.00022872222,-1.0580865e-05,4.6566292e-05,-3.0685504e-05,4.5501445e-05,6.8968443e-06,0.00014232121,1.4177892e-05,5.4172528e-05,5.6897083e-05,0.0001066307,0.0199722997311213,0.0315814316076535,-0.0025048025070466,0.0079892023121224,-0.0005309197601647,-0.0045015907846482,19.49976682253089,15.293839017220629,18.48684903484152,17.38877857438392,17.78275655512114,17.530615098224164,44.84347585047853,
83.35433467741936,0.55053985,0.5905905,0.52316034,0.5092539,0.50995404,0.6095051,0.49065873,0.4077102,0.40784124,0.4307436,0.5631885,0.5636254,0.30274266,1942.8421304780509,2250.94298481064,4386.009384479272,0.0660237877064374,-88.64629,78.9936,-3.3159118,59.051723,15.184414,32.25684,6.935557,14.556355,10.095341,9.041204,3.3353868,6.81069,-2.1850083,7.6546307,0.34633097,1.6205182,-4.2789407,-1.2077758,-4.835316,1.9840658,1.0285668e-08,-1.9285629e-09,2.24999e-09,-6.4285427e-10,1.9285629e-09,-1.2857085e-09,-8.0356784e-11,2.0089197e-09,-7.2321105e-10,1.2053518e-10,1.2053518e-09,4.017839e-10,6.830327e-10,2.4107036e-10,7.6338946e-10,-1.2455301e-09,-4.0178392e-11,-1.9285629e-09,-7.0312184e-10,-6.830327e-10,-0.0674896555400281,0.0584327522686221,-0.0279407741636587,-0.0053727658473195,0.0079253394328048,-0.0106475909153948,17.45604318112141,13.81145074602632,16.219717593110428,15.965081307794025,17.643164649088195,18.499727982082792,49.68075261531588,
184.5703125,0.32988673,0.39702642,0.3262296,0.44874686,0.33775103,0.30236024,0.3529893,0.34403408,0.5130246,0.34687895,0.40752763,0.42639583,0.21922578,1446.376579869461,1780.367454551471,3026.779065220348,0.0515707126583631,-139.79982,119.088745,-0.52640015,19.44922,0.9861869,4.1685915,-5.557613,9.79208,-7.6798916,-1.08727,-3.4041915,5.165532,-4.5739884,1.091639,-0.1141887,1.7660657,-1.7619848,1.4047021,-2.4030523,-2.0735955,2.3719553e-09,-2.9649443e-09,-3.2614387e-09,-5.929888e-10,7.412361e-10,-1.9272137e-09,5.929888e-10,1.482472e-10,-8.8948326e-10,-1.482472e-10,0.0,6.671125e-10,-5.929888e-10,2.964944e-10,-8.1535967e-10,-1.1489159e-09,0.0,-1.482472e-10,-8.8948326e-10,-6.671125e-10,-0.0181809643997271,-0.0582049693111916,-0.0408200142447562,0.0679397997136363,-0.021719955259105,-0.0223859667532182,20.618363995976043,14.351675304902994,18.76772140320977,19.35723162154627,19.40657727681757,21.647053714811207,50.31326034901959,
112.34714673913044,0.5267091,0.31083202,0.41663387,0.43728468,0.33675155,0.4199903,0.32568303,0.46792614,0.35253775,0.32142892,0.36360744,0.34476772,0.23576741,1881.206006995435,2177.13394046889,3954.8562427611855,0.0675997833775146,-103.67178,109.45986,-3.6239123,13.664225,-1.4201608,-1.7020965,0.49821845,-0.8151505,-10.566639,2.453033,-0.78745663,-0.9860691,-2.7408633,3.3091419,-5.621624,-1.0671291,-4.70195,-1.4053224,-3.0745113,2.7117736,0.017804278,0.0035129706,-0.0006245036,0.00024853408,-0.0004945881,0.00020628114,-0.0001372483,0.000117349286,-0.00033150724,1.1712871e-05,-0.00017796861,0.00010791981,6.259944e-05,-1.876511e-05,-8.442668e-05,0.00019894264,-0.00016963117,0.00013593616,-4.1931144e-05,6.644849e-05,-0.1270961688655825,0.1905461989319134,0.0040353290407558,0.1647420842092996,-0.0584901034437493,0.0094070252212534,24.344493518840853,17.3798779853771,19.65373301917466,19.641091765947017,19.90216420626912,20.26543238228671,47.47215110826591,0.0
117.45383522727272,0.33851993,0.30115095,0.3502602,0.3338253,0.333349,0.37055334,0.33581457,0.4278187,0.3563985,0.4078405,0.407984,0.33582172,0.18174699,2055.0543930321915,2392.595027429202,4510.659028292324,0.0770674983308363,-118.58733,95.51681,7.2388606,17.677534,6.0398192,4.7407365,-3.4241345,-1.5990722,-7.292416,-0.17808205,-2.1838813,1.3314018,-0.72916645,-0.16174728,-3.3249269,3.7539465,-1.2503111,1.606109,0.2997637,0.9026796,0.007855398,0.0029809182,-0.00042151177,0.00089655555,-7.288894e-05,0.00033926524,-0.00011135999,0.00017620959,9.154143e-05,0.00022872222,-1.0580865e-05,4.6566292e-05,-3.0685504e-05,4.5501445e-05,6.8968443e-06,0.00014232121,1.4177892e-05,5.4172528e-05,5.6897083e-05,0.0001066307,0.0199722997311213,0.0315814316076535,-0.0025048025070466,0.0079892023121224,-0.0005309197601647,-0.0045015907846482,19.49976682253089,15.293839017220629,18.48684903484152,17.38877857438392,17.78275655512114,17.530615098224164,44.84347585047853,
83.35433467741936,0.55053985,0.5905905,0.52316034,0.5092539,0.50995404,0.6095051,0.49065873,0.4077102,0.40784124,0.4307436,0.5631885,0.5636254,0.30274266,1942.8421304780509,2250.94298481064,4386.009384479272,0.0660237877064374,-88.64629,78.9936,-3.3159118,59.051723,15.184414,32.25684,6.935557,14.556355,10.095341,9.041204,3.3353868,6.81069,-2.1850083,7.6546307,0.34633097,1.6205182,-4.2789407,-1.2077758,-4.835316,1.9840658,1.0285668e-08,-1.9285629e-09,2.24999e-09,-6.4285427e-10,1.9285629e-09,-1.2857085e-09,-8.0356784e-11,2.0089197e-09,-7.2321105e-10,1.2053518e-10,1.2053518e-09,4.017839e-10,6.830327e-10,2.4107036e-10,7.6338946e-10,-1.2455301e-09,-4.0178392e-11,-1.9285629e-09,-7.0312184e-10,-6.830327e-10,-0.0674896555400281,0.0584327522686221,-0.0279407741636587,-0.0053727658473195,0.0079253394328048,-0.0106475909153948,17.45604318112141,13.81145074602632,16.219717593110428,15.965081307794025,17.643164649088195,18.499727982082792,49.68075261531588,
184.5703125,0.32988673,0.39702642,0.3262296,0.44874686,0.33775103,0.30236024,0.3529893,0.34403408,0.5130246,0.34687895,0.40752763,0.42639583,0.21922578,1446.376579869461,1780.367454551471,3026.779065220348,0.0515707126583631,-139.79982,119.088745,-0.52640015,19.44922,0.9861869,4.1685915,-5.557613,9.79208,-7.6798916,-1.08727,-3.4041915,5.165532,-4.5739884,1.091639,-0.1141887,1.7660657,-1.7619848,1.4047021,-2.4030523,-2.0735955,2.3719553e-09,-2.9649443e-09,-3.2614387e-09,-5.929888e-10,7.412361e-10,-1.9272137e-09,5.929888e-10,1.482472e-10,-8.8948326e-10,-1.482472e-10,0.0,6.671125e-10,-5.929888e-10,2.964944e-10,-8.1535967e-10,-1.1489159e-09,0.0,-1.482472e-10,-8.8948326e-10,-6.671125e-10,-0.0181809643997271,-0.0582049693111916,-0.0408200142447562,0.0679397997136363,-0.021719955259105,-0.0223859667532182,20.618363995976043,14.351675304902994,18.76772140320977,19.35723162154627,19.40657727681757,21.647053714811207,50.31326034901959,
112.34714673913044,0.5267091,0.31083202,0.41663387,0.43728468,0.33675155,0.4199903,0.32568303,0.46792614,0.35253775,0.32142892,0.36360744,0.34476772,0.23576741,1881.206006995435,2177.13394046889,3954.8562427611855,0.0675997833775146,-103.67178,109.45986,-3.6239123,13.664225,-1.4201608,-1.7020965,0.49821845,-0.8151505,-10.566639,2.453033,-0.78745663,-0.9860691,-2.7408633,3.3091419,-5.621624,-1.0671291,-4.70195,-1.4053224,-3.0745113,2.7117736,0.017804278,0.0035129706,-0.0006245036,0.00024853408,-0.0004945881,0.00020628114,-0.0001372483,0.000117349286,-0.00033150724,1.1712871e-05,-0.00017796861,0.00010791981,6.259944e-05,-1.876511e-05,-8.442668e-05,0.00019894264,-0.00016963117,0.00013593616,-4.1931144e-05,6.644849e-05,-0.1270961688655825,0.1905461989319134,0.0040353290407558,0.1647420842092996,-0.0584901034437493,0.0094070252212534,24.344493518840853,17.3798779853771,19.65373301917466,19.641091765947017,19.90216420626912,20.26543238228671,47.47215110826591,0.0
117.45383522727272,0.33851993,0.30115095,0.3502602,0.3338253,0.333349,0.37055334,0.33581457,0.4278187,0.3563985,0.4078405,0.407984,0.33582172,0.18174699,2055.0543930321915,2392.595027429202,4510.659028292324,0.0770674983308363,-118.58733,95.51681,7.2388606,17.677534,6.0398192,4.7407365,-3.4241345,-1.5990722,-7.292416,-0.17808205,-2.1838813,1.3314018,-0.72916645,-0.16174728,-3.3249269,3.7539465,-1.2503111,1.606109,0.2997637,0.9026796,0.007855398,0.0029809182,-0.00042151177,0.00089655555,-7.288894e-05,0.00033926524,-0.00011135999,0.00017620959,9.154143e-05,0.00022872222,-1.0580865e-05,4.6566292e-05,-3.0685504e-05,4.5501445e-05,6.8968443e-06,0.00014232121,1.4177892e-05,5.4172528e-05,5.6897083e-05,0.0001066307,0.0199722997311213,0.0315814316076535,-0.0025048025070466,0.0079892023121224,-0.0005309197601647,-0.0045015907846482,19.49976682253089,15.293839017220629,18.48684903484152,17.38877857438392,17.78275655512114,17.530615098224164,44.84347585047853,
83.35433467741936,0.55053985,0.5905905,0.52316034,0.5092539,0.50995404,0.6095051,0.49065873,0.4077102,0.40784124,0.4307436,0.5631885,0.5636254,0.30274266,1942.8421304780509,2250.94298481064,4386.009384479272,0.0660237877064374,-88.64629,78.9936,-3.3159118,59.051723,15.184414,32.25684,6.935557,14.556355,10.095341,9.041204,3.3353868,6.81069,-2.1850083,7.6546307,0.34633097,1.6205182,-4.2789407,-1.2077758,-4.835316,1.9840658,1.0285668e-08,-1.9285629e-09,2.24999e-09,-6.4285427e-10,1.9285629e-09,-1.2857085e-09,-8.0356784e-11,2.0089197e-09,-7.2321105e-10,1.2053518e-10,1.2053518e-09,4.017839e-10,6.830327e-10,2.4107036e-10,7.6338946e-10,-1.2455301e-09,-4.0178392e-11,-1.9285629e-09,-7.0312184e-10,-6.830327e-10,-0.0674896555400281,0.0584327522686221,-0.0279407741636587,-0.0053727658473195,0.0079253394328048,-0.0106475909153948,17.45604318112141,13.81145074602632,16.219717593110428,15.965081307794025,17.643164649088195,18.499727982082792,49.68075261531588,
184.5703125,0.32988673,0.39702642,0.3262296,0.44874686,0.33775103,0.30236024,0.3529893,0.34403408,0.5130246,0.34687895,0.40752763,0.42639583,0.21922578,1446.376579869461,1780.367454551471,3026.779065220348,0.0515707126583631,-139.79982,119.088745,-0.52640015,19.44922,0.9861869,4.1685915,-5.557613,9.79208,-7.6798916,-1.08727,-3.4041915,5.165532,-4.5739884,1.091639,-0.1141887,1.7660657,-1.7619848,1.4047021,-2.4030523,-2.0735955,2.3719553e-09,-2.9649443e-09,-3.2614387e-09,-5.929888e-10,7.412361e-10,-1.9272137e-09,5.929888e-10,1.482472e-10,-8.8948326e-10,-1.482472e-10,0.0,6.671125e-10,-5.929888e-10,2.964944e-10,-8.1535967e-10,-1.1489159e-09,0.0,-1.482472e-10,-8.8948326e-10,-6.671125e-10,-0.0181809643997271,-0.0582049693111916,-0.0408200142447562,0.0679397997136363,-0.021719955259105,-0.0223859667532182,20.618363995976043,14.351675304902994,18.76772140320977,19.35723162154627,19.40657727681757,21.647053714811207,50.31326034901959,
112.34714673913044,0.5267091,0.31083202,0.41663387,0.43728468,0.33675155,0.4199903,0.32568303,0.46792614,0.35253775,0.32142892,0.36360744,0.34476772,0.23576741,1881.206006995435,2177.13394046889,3954.8562427611855,0.0675997833775146,-103.67178,109.45986,-3.6239123,13.664225,-1.4201608,-1.7020965,0.49821845,-0.8151505,-10.566639,2.453033,-0.78745663,-0.9860691,-2.7408633,3.3091419,-5.621624,-1.0671291,-4.70195,-1.4053224,-3.0745113,2.7117736,0.017804278,0.0035129706,-0.0006245036,0.00024853408,-0.0004945881,0.00020628114,-0.0001372483,0.000117349286,-0.00033150724,1.1712871e-05,-0.00017796861,0.00010791981,6.259944e-05,-1.876511e-05,-8.442668e-05,0.00019894264,-0.00016963117,0.00013593616,-4.1931144e-05,6.644849e-05,-0.1270961688655825,0.1905461989319134,0.0040353290407558,0.1647420842092996,-0.0584901034437493,0.0094070252212534,24.344493518840853,17.3798779853771,19.65373301917466,19.641091765947017,19.90216420626912,20.26543238228671,47.47215110826591,0.0
117.45383522727272,0.33851993,0.30115095,0.3502602,0.3338253,0.333349,0.37055334,0.33581457,0.4278187,0.3563985,0.4078405,0.407984,0.33582172,0.18174699,2055.0543930321915,2392.595027429202,4510.659028292324,0.0770674983308363,-118.58733,95.51681,7.2388606,17.677534,6.0398192,4.7407365,-3.4241345,-1.5990722,-7.292416,-0.17808205,-2.1838813,1.3314018,-0.72916645,-0.16174728,-3.3249269,3.7539465,-1.2503111,1.606109,0.2997637,0.9026796,0.007855398,0.0029809182,-0.00042151177,0.00089655555,-7.288894e-05,0.00033926524,-0.00011135999,0.00017620959,9.154143e-05,0.00022872222,-1.0580865e-05,4.6566292e-05,-3.0685504e-05,4.5501445e-05,6.8968443e-06,0.00014232121,1.4177892e-05,5.4172528e-05,5.6897083e-05,0.0001066307,0.0199722997311213,0.0315814316076535,-0.0025048025070466,0.0079892023121224,-0.0005309197601647,-0.0045015907846482,19.49976682253089,15.293839017220629,18.48684903484152,17.38877857438392,17.78275655512114,17.530615098224164,44.84347585047853,
112.34714673913044,0.5267091,0.31083202,0.41663387,0.43728468,0.33675155,0.4199903,0.32568303,0.46792614,0.35253775,0.32142892,0.36360744,0.34476772,0.23576741,1881.206006995435,2177.13394046889,3954.8562427611855,0.0675997833775146,-103.67178,109.45986,-3.6239123,13.664225,-1.4201608,-1.7020965,0.49821845,-0.8151505,-10.566639,2.453033,-0.78745663,-0.9860691,-2.7408633,3.3091419,-5.621624,-1.0671291,-4.70195,-1.4053224,-3.0745113,2.7117736,0.017804278,0.0035129706,-0.0006245036,0.00024853408,-0.0004945881,0.00020628114,-0.0001372483,0.000117349286,-0.00033150724,1.1712871e-05,-0.00017796861,0.00010791981,6.259944e-05,-1.876511e-05,-8.442668e-05,0.00019894264,-0.00016963117,0.00013593616,-4.1931144e-05,6.644849e-05,-0.1270961688655825,0.1905461989319134,0.0040353290407558,0.1647420842092996,-0.0584901034437493,0.0094070252212534,24.344493518840853,17.3798779853771,19.65373301917466,19.641091765947017,19.902164206269116,20.26543238228671,47.47215110826591,0.0
